longitude,latitude,American Crow,Belted Kingfisher,Blue Jay,Blue-gray Gnatcatcher,Brown Pelican,Brown Thrasher,Carolina Chickadee,Carolina Wren,Common Grackle,Double-crested Cormorant,Downy Woodpecker,Eastern Bluebird,Eastern Phoebe,Eastern Towhee,European Starling,Fish Crow,Forster's Tern,Gray Catbird,Great Blue Heron,Great Crested Flycatcher,Great Egret,House Finch,House Sparrow,Killdeer,Laughing Gull,Little Blue Heron,Marbled Godwit,Mourning Dove,Northern Cardinal,Northern Mockingbird,Osprey,Pine Warbler,Red-bellied Woodpecker,Red-winged Blackbird,Ring-billed Gull,Royal Tern,Ruby-crowned Kinglet,Ruby-throated Hummingbird,Sanderling,Snowy Egret,Tufted Titmouse,Turkey Vulture,White Ibis,White-eyed Vireo,Willet,Yellow-rumped Warbler
-87.45979412710733,30.85507259445786,1096.0,2.0,1096.0,6.0,147.0,19.0,402.0,147.0,54.0,54.0,19.0,147.0,6.0,19.0,402.0,54.0,6.0,6.0,19.0,6.0,19.0,402.0,1096.0,6.0,8102.0,2.0,0.0,1096.0,22025.0,402.0,6.0,6.0,54.0,402.0,19.0,19.0,6.0,19.0,19.0,6.0,54.0,19.0,19.0,6.0,2.0,147.0
-87.42951653669455,30.866014617469784,402.0,2.0,1096.0,6.0,147.0,19.0,147.0,147.0,54.0,54.0,19.0,147.0,6.0,19.0,402.0,54.0,6.0,6.0,19.0,6.0,19.0,402.0,402.0,6.0,8102.0,0.0,0.0,1096.0,22025.0,402.0,6.0,6.0,54.0,402.0,19.0,19.0,6.0,19.0,19.0,6.0,54.0,19.0,19.0,6.0,6.0,147.0
-87.39922984307758,30.87694420915408,402.0,2.0,1096.0,6.0,147.0,19.0,147.0,147.0,54.0,54.0,19.0,147.0,6.0,19.0,402.0,54.0,6.0,6.0,19.0,6.0,19.0,402.0,402.0,6.0,8102.0,0.0,0.0,1096.0,22025.0,402.0,6.0,6.0,54.0,402.0,19.0,19.0,6.0,19.0,19.0,6.0,54.0,19.0,19.0,6.0,6.0,147.0
-87.36894323252996,30.887872026219284,402.0,2.0,1096.0,6.0,147.0,19.0,147.0,147.0,54.0,54.0,19.0,147.0,6.0,19.0,402.0,54.0,6.0,6.0,19.0,6.0,19.0,402.0,402.0,6.0,8102.0,0.0,0.0,1096.0,22025.0,402.0,6.0,6.0,54.0,402.0,19.0,19.0,6.0,19.0,19.0,6.0,54.0,19.0,19.0,6.0,6.0,147.0
-87.33865168132903,30.898786965867348,1096.0,2.0,2980.0,6.0,147.0,19.0,402.0,147.0,54.0,54.0,19.0,54.0,6.0,19.0,402.0,54.0,6.0,6.0,19.0,6.0,19.0,402.0,1096.0,6.0,8102.0,2.0,0.0,1096.0,22025.0,402.0,6.0,6.0,54.0,402.0,19.0,19.0,6.0,19.0,19.0,6.0,54.0,19.0,19.0,6.0,2.0,147.0
-87.30836089203086,30.9096966765704,1096.0,2.0,2980.0,6.0,147.0,19.0,402.0,147.0,54.0,54.0,19.0,54.0,6.0,19.0,402.0,54.0,6.0,6.0,19.0,6.0,19.0,402.0,1096.0,6.0,2980.0,2.0,0.0,1096.0,22025.0,402.0,6.0,6.0,54.0,402.0,19.0,19.0,6.0,19.0,19.0,6.0,54.0,19.0,19.0,6.0,2.0,147.0
-87.2780681238862,30.92059513364661,2980.0,2.0,2980.0,6.0,147.0,19.0,402.0,147.0,54.0,54.0,19.0,54.0,6.0,19.0,402.0,54.0,6.0,6.0,19.0,6.0,19.0,402.0,1096.0,6.0,2980.0,6.0,0.0,1096.0,8102.0,402.0,6.0,6.0,54.0,402.0,19.0,19.0,6.0,19.0,19.0,6.0,54.0,19.0,19.0,6.0,2.0,147.0
-87.24776970641342,30.931491401868932,2980.0,2.0,2980.0,6.0,147.0,19.0,402.0,147.0,54.0,54.0,19.0,54.0,6.0,19.0,402.0,54.0,6.0,6.0,19.0,6.0,19.0,402.0,1096.0,6.0,2980.0,2.0,0.0,1096.0,22025.0,402.0,6.0,6.0,54.0,402.0,19.0,19.0,6.0,19.0,19.0,6.0,54.0,19.0,19.0,6.0,2.0,147.0
-87.21746434596346,30.942379189739935,1096.0,2.0,1096.0,6.0,147.0,19.0,147.0,147.0,54.0,54.0,19.0,147.0,6.0,19.0,402.0,54.0,6.0,6.0,19.0,6.0,19.0,402.0,402.0,6.0,8102.0,0.0,0.0,1096.0,22025.0,402.0,6.0,6.0,54.0,402.0,19.0,19.0,6.0,19.0,19.0,6.0,54.0,19.0,19.0,6.0,6.0,147.0
-87.18716837075371,30.953257061065155,1096.0,2.0,1096.0,6.0,147.0,19.0,147.0,147.0,54.0,54.0,19.0,147.0,6.0,19.0,402.0,54.0,6.0,6.0,19.0,6.0,19.0,402.0,1096.0,6.0,8102.0,0.0,0.0,1096.0,22025.0,402.0,6.0,6.0,54.0,402.0,19.0,19.0,6.0,19.0,19.0,6.0,54.0,19.0,19.0,6.0,6.0,147.0
-87.15685950114619,30.964122838689768,2980.0,2.0,2980.0,6.0,54.0,19.0,402.0,147.0,54.0,54.0,19.0,54.0,6.0,19.0,402.0,54.0,6.0,6.0,19.0,6.0,19.0,402.0,1096.0,6.0,2980.0,6.0,0.0,402.0,22025.0,402.0,6.0,6.0,54.0,402.0,19.0,19.0,6.0,19.0,19.0,6.0,54.0,19.0,19.0,6.0,2.0,147.0
-87.12655433341205,30.974987628747837,1096.0,2.0,2980.0,6.0,147.0,19.0,402.0,147.0,54.0,54.0,19.0,54.0,6.0,19.0,402.0,54.0,6.0,6.0,19.0,6.0,19.0,402.0,1096.0,6.0,2980.0,2.0,0.0,1096.0,22025.0,402.0,6.0,6.0,54.0,402.0,19.0,19.0,6.0,19.0,19.0,6.0,54.0,19.0,19.0,6.0,2.0,147.0
-87.09624013904046,30.98584536507604,2980.0,2.0,2980.0,6.0,54.0,19.0,402.0,54.0,54.0,54.0,19.0,54.0,6.0,6.0,402.0,54.0,6.0,6.0,19.0,6.0,19.0,402.0,1096.0,6.0,2980.0,6.0,0.0,402.0,8102.0,402.0,6.0,6.0,54.0,402.0,19.0,19.0,6.0,19.0,19.0,6.0,54.0,19.0,19.0,6.0,2.0,147.0
-87.06592694821624,30.996690996696465,2980.0,2.0,2980.0,6.0,54.0,19.0,402.0,54.0,54.0,54.0,19.0,54.0,6.0,6.0,402.0,54.0,6.0,6.0,19.0,6.0,19.0,402.0,1096.0,6.0,2980.0,6.0,0.0,402.0,8102.0,402.0,6.0,6.0,54.0,402.0,6.0,19.0,6.0,19.0,6.0,6.0,54.0,19.0,19.0,6.0,2.0,147.0
-87.03561582189903,31.00753037774397,2980.0,2.0,2980.0,6.0,54.0,19.0,402.0,54.0,54.0,54.0,19.0,54.0,6.0,6.0,402.0,54.0,6.0,6.0,19.0,6.0,19.0,402.0,1096.0,6.0,1096.0,6.0,0.0,402.0,8102.0,402.0,6.0,6.0,54.0,402.0,6.0,19.0,6.0,19.0,6.0,6.0,54.0,19.0,19.0,6.0,2.0,147.0
-87.00529117341723,31.01836039873516,2980.0,2.0,2980.0,6.0,54.0,19.0,402.0,147.0,54.0,54.0,19.0,54.0,6.0,6.0,402.0,54.0,6.0,6.0,19.0,6.0,19.0,402.0,1096.0,6.0,2980.0,6.0,0.0,402.0,22025.0,402.0,6.0,6.0,54.0,402.0,6.0,19.0,6.0,19.0,6.0,6.0,54.0,19.0,19.0,6.0,2.0,147.0
-86.97496907854756,31.029181402308943,2980.0,2.0,2980.0,6.0,147.0,19.0,402.0,147.0,54.0,54.0,19.0,54.0,6.0,19.0,402.0,54.0,6.0,6.0,19.0,6.0,19.0,402.0,1096.0,6.0,2980.0,2.0,0.0,1096.0,22025.0,402.0,6.0,6.0,54.0,402.0,19.0,19.0,6.0,19.0,19.0,6.0,54.0,19.0,19.0,6.0,2.0,147.0
-86.94464916670134,31.03999620100103,2980.0,2.0,2980.0,6.0,54.0,19.0,402.0,54.0,54.0,54.0,19.0,54.0,6.0,6.0,402.0,54.0,6.0,6.0,19.0,6.0,19.0,402.0,1096.0,6.0,2980.0,6.0,0.0,402.0,8102.0,402.0,6.0,6.0,54.0,402.0,6.0,19.0,6.0,19.0,6.0,6.0,54.0,19.0,19.0,6.0,2.0,147.0
-86.91432908479511,31.05080968022805,2980.0,2.0,2980.0,6.0,147.0,19.0,402.0,147.0,54.0,54.0,19.0,54.0,6.0,19.0,402.0,54.0,6.0,6.0,19.0,6.0,19.0,402.0,1096.0,6.0,2980.0,2.0,0.0,1096.0,22025.0,402.0,6.0,6.0,54.0,402.0,19.0,19.0,6.0,19.0,19.0,6.0,54.0,19.0,19.0,6.0,2.0,147.0
-86.88399169766888,31.06160267694548,2980.0,2.0,2980.0,6.0,54.0,19.0,402.0,147.0,54.0,54.0,19.0,54.0,6.0,19.0,402.0,54.0,6.0,6.0,19.0,6.0,19.0,402.0,1096.0,6.0,2980.0,6.0,0.0,1096.0,22025.0,402.0,6.0,6.0,54.0,402.0,19.0,19.0,6.0,19.0,19.0,6.0,54.0,19.0,19.0,6.0,2.0,147.0
-86.85366248552602,31.072398770724863,2980.0,2.0,2980.0,6.0,54.0,19.0,402.0,54.0,54.0,54.0,19.0,54.0,6.0,6.0,402.0,54.0,6.0,6.0,19.0,6.0,19.0,402.0,1096.0,6.0,2980.0,6.0,0.0,402.0,8102.0,402.0,6.0,6.0,54.0,402.0,6.0,19.0,6.0,19.0,6.0,6.0,54.0,19.0,19.0,6.0,2.0,147.0
-86.82332922446412,31.083180848082876,2980.0,2.0,2980.0,6.0,54.0,19.0,402.0,54.0,54.0,54.0,19.0,54.0,6.0,6.0,402.0,54.0,6.0,6.0,19.0,6.0,19.0,402.0,1096.0,6.0,2980.0,6.0,0.0,402.0,8102.0,402.0,6.0,6.0,54.0,402.0,6.0,19.0,6.0,19.0,6.0,6.0,54.0,19.0,19.0,6.0,2.0,147.0
-86.79299479835305,31.09395724436313,2980.0,2.0,2980.0,6.0,54.0,19.0,402.0,54.0,54.0,54.0,19.0,54.0,6.0,6.0,402.0,54.0,6.0,6.0,19.0,6.0,19.0,402.0,1096.0,6.0,1096.0,6.0,0.0,402.0,8102.0,402.0,6.0,6.0,19.0,402.0,6.0,19.0,6.0,19.0,6.0,6.0,54.0,19.0,19.0,6.0,2.0,147.0
-86.76265369527826,31.104728145830123,2980.0,2.0,2980.0,6.0,54.0,19.0,402.0,54.0,54.0,54.0,19.0,54.0,6.0,6.0,402.0,54.0,6.0,6.0,19.0,6.0,19.0,402.0,1096.0,6.0,2980.0,6.0,0.0,402.0,8102.0,402.0,6.0,6.0,54.0,402.0,6.0,19.0,6.0,19.0,6.0,6.0,54.0,19.0,19.0,6.0,2.0,147.0
-86.73231108530415,31.115484120106913,2980.0,2.0,2980.0,6.0,54.0,19.0,402.0,147.0,54.0,54.0,19.0,54.0,6.0,19.0,402.0,54.0,6.0,6.0,19.0,6.0,19.0,402.0,1096.0,6.0,2980.0,6.0,0.0,1096.0,22025.0,402.0,6.0,6.0,54.0,402.0,19.0,19.0,6.0,19.0,19.0,6.0,54.0,19.0,19.0,6.0,2.0,147.0
-86.70196750680779,31.12623703872914,2980.0,2.0,2980.0,6.0,54.0,19.0,402.0,54.0,54.0,54.0,19.0,54.0,6.0,6.0,402.0,54.0,6.0,6.0,19.0,6.0,19.0,402.0,1096.0,6.0,2980.0,6.0,0.0,402.0,8102.0,402.0,6.0,6.0,54.0,402.0,6.0,19.0,6.0,19.0,6.0,6.0,54.0,19.0,19.0,6.0,2.0,147.0
-86.67161997660664,31.136980934267697,2980.0,2.0,2980.0,6.0,54.0,19.0,402.0,54.0,54.0,54.0,19.0,54.0,6.0,6.0,402.0,54.0,6.0,6.0,19.0,6.0,19.0,402.0,1096.0,6.0,1096.0,6.0,0.0,402.0,8102.0,402.0,6.0,6.0,19.0,402.0,6.0,19.0,6.0,19.0,6.0,6.0,54.0,19.0,19.0,6.0,2.0,147.0
-86.64127773868394,31.147717040639264,8102.0,2.0,2980.0,6.0,54.0,19.0,402.0,54.0,54.0,54.0,19.0,54.0,6.0,6.0,402.0,54.0,6.0,6.0,19.0,6.0,19.0,402.0,1096.0,6.0,1096.0,6.0,0.0,402.0,8102.0,402.0,6.0,6.0,19.0,402.0,6.0,19.0,6.0,19.0,6.0,6.0,54.0,19.0,19.0,6.0,2.0,147.0
-86.6109267928419,31.15845030639389,8102.0,2.0,2980.0,6.0,54.0,19.0,402.0,54.0,54.0,54.0,19.0,54.0,6.0,6.0,402.0,54.0,6.0,6.0,19.0,6.0,19.0,402.0,1096.0,6.0,1096.0,6.0,0.0,402.0,8102.0,402.0,6.0,6.0,19.0,402.0,6.0,19.0,6.0,19.0,6.0,6.0,54.0,19.0,19.0,6.0,2.0,147.0
-86.58057021448133,31.169167106034383,8102.0,2.0,2980.0,6.0,54.0,19.0,402.0,54.0,54.0,54.0,19.0,54.0,6.0,6.0,402.0,54.0,6.0,6.0,19.0,6.0,19.0,402.0,1096.0,6.0,1096.0,6.0,0.0,402.0,8102.0,402.0,6.0,6.0,19.0,402.0,6.0,19.0,6.0,19.0,6.0,6.0,54.0,19.0,19.0,6.0,2.0,147.0
-86.55021580852461,31.179881889766705,8102.0,2.0,2980.0,6.0,54.0,19.0,402.0,54.0,54.0,54.0,19.0,54.0,6.0,6.0,402.0,54.0,2.0,6.0,19.0,6.0,19.0,402.0,1096.0,6.0,1096.0,6.0,0.0,402.0,8102.0,402.0,6.0,6.0,19.0,402.0,6.0,19.0,6.0,19.0,6.0,6.0,54.0,19.0,19.0,6.0,2.0,147.0
-86.51985947452881,31.19058220028262,2980.0,2.0,2980.0,6.0,54.0,19.0,402.0,54.0,54.0,54.0,19.0,54.0,6.0,6.0,402.0,54.0,6.0,6.0,19.0,6.0,19.0,402.0,1096.0,6.0,1096.0,6.0,0.0,402.0,8102.0,402.0,6.0,6.0,54.0,402.0,6.0,19.0,6.0,19.0,6.0,6.0,54.0,19.0,19.0,6.0,2.0,147.0
-86.48949502891826,31.201284872379745,2980.0,2.0,2980.0,6.0,54.0,19.0,402.0,54.0,54.0,54.0,19.0,54.0,6.0,6.0,402.0,54.0,6.0,6.0,19.0,6.0,19.0,402.0,1096.0,6.0,2980.0,6.0,0.0,402.0,8102.0,402.0,6.0,6.0,54.0,402.0,6.0,19.0,6.0,19.0,6.0,6.0,54.0,19.0,19.0,6.0,2.0,147.0
-86.45913004926054,31.211967819667397,8102.0,2.0,2980.0,6.0,54.0,19.0,402.0,54.0,54.0,54.0,19.0,54.0,6.0,6.0,402.0,54.0,6.0,6.0,19.0,6.0,19.0,402.0,1096.0,6.0,1096.0,6.0,0.0,402.0,8102.0,402.0,6.0,6.0,19.0,402.0,6.0,19.0,6.0,19.0,6.0,6.0,54.0,19.0,19.0,6.0,2.0,147.0
-86.42876609046029,31.222654194835098,8102.0,2.0,2980.0,6.0,54.0,19.0,402.0,54.0,54.0,54.0,19.0,54.0,6.0,6.0,402.0,54.0,6.0,6.0,19.0,6.0,19.0,402.0,1096.0,6.0,1096.0,6.0,0.0,402.0,8102.0,402.0,6.0,6.0,19.0,402.0,6.0,19.0,6.0,19.0,6.0,6.0,54.0,19.0,19.0,6.0,2.0,147.0
-86.3983939777663,31.23332569352955,8102.0,2.0,2980.0,6.0,54.0,19.0,402.0,54.0,54.0,54.0,19.0,54.0,6.0,6.0,402.0,54.0,6.0,6.0,19.0,6.0,19.0,402.0,1096.0,6.0,1096.0,6.0,0.0,402.0,8102.0,402.0,6.0,6.0,19.0,402.0,6.0,19.0,6.0,19.0,6.0,6.0,54.0,19.0,19.0,6.0,2.0,147.0
-86.36802442249302,31.24399276178794,8102.0,2.0,2980.0,6.0,54.0,19.0,402.0,54.0,54.0,54.0,19.0,54.0,6.0,6.0,402.0,54.0,6.0,6.0,19.0,6.0,19.0,402.0,1096.0,6.0,1096.0,6.0,0.0,402.0,8102.0,402.0,6.0,6.0,19.0,402.0,6.0,19.0,6.0,19.0,6.0,6.0,54.0,19.0,19.0,6.0,2.0,147.0
-86.33765216751183,31.2546466887588,2980.0,2.0,2980.0,6.0,54.0,19.0,402.0,54.0,54.0,54.0,19.0,54.0,6.0,6.0,402.0,54.0,6.0,6.0,19.0,6.0,19.0,402.0,1096.0,6.0,1096.0,6.0,0.0,402.0,8102.0,402.0,6.0,6.0,19.0,402.0,6.0,19.0,6.0,19.0,6.0,6.0,54.0,19.0,19.0,6.0,2.0,147.0
-89.48335993260838,30.070841477226924,54.0,2.0,402.0,6.0,2980.0,19.0,147.0,54.0,54.0,147.0,6.0,147.0,6.0,19.0,402.0,54.0,6.0,6.0,19.0,6.0,19.0,147.0,147.0,19.0,59873.0,2.0,0.0,1096.0,2980.0,402.0,19.0,6.0,19.0,2980.0,19.0,54.0,6.0,19.0,54.0,6.0,54.0,19.0,19.0,6.0,6.0,147.0
-88.73023568244028,30.354975981482,54.0,2.0,402.0,6.0,2980.0,19.0,147.0,54.0,54.0,147.0,6.0,147.0,6.0,19.0,402.0,54.0,6.0,6.0,19.0,6.0,19.0,147.0,147.0,19.0,59873.0,2.0,0.0,1096.0,2980.0,402.0,19.0,6.0,19.0,2980.0,19.0,54.0,6.0,19.0,54.0,6.0,54.0,19.0,19.0,6.0,6.0,147.0
-88.70006993966653,30.366241271762615,54.0,2.0,402.0,6.0,2980.0,19.0,147.0,54.0,54.0,147.0,6.0,147.0,6.0,19.0,402.0,54.0,6.0,6.0,19.0,6.0,19.0,147.0,147.0,19.0,59873.0,2.0,0.0,1096.0,2980.0,402.0,19.0,6.0,19.0,2980.0,19.0,54.0,6.0,19.0,54.0,6.0,54.0,19.0,19.0,6.0,6.0,147.0
-88.66990892823465,30.37749891291973,54.0,2.0,402.0,6.0,2980.0,19.0,147.0,54.0,54.0,147.0,6.0,147.0,6.0,19.0,402.0,54.0,6.0,6.0,19.0,6.0,19.0,147.0,147.0,19.0,59873.0,2.0,0.0,1096.0,2980.0,402.0,19.0,6.0,19.0,2980.0,19.0,54.0,6.0,19.0,54.0,6.0,54.0,19.0,19.0,6.0,6.0,147.0
-88.63974140088898,30.38874883001805,54.0,2.0,402.0,6.0,2980.0,19.0,147.0,54.0,54.0,147.0,6.0,147.0,6.0,19.0,402.0,54.0,6.0,6.0,19.0,6.0,19.0,147.0,147.0,19.0,59873.0,2.0,0.0,1096.0,2980.0,402.0,19.0,6.0,19.0,2980.0,19.0,54.0,6.0,19.0,54.0,6.0,54.0,19.0,19.0,6.0,6.0,147.0
-88.6095691134222,30.399994952027175,54.0,2.0,402.0,6.0,2980.0,19.0,147.0,54.0,54.0,147.0,6.0,147.0,6.0,19.0,402.0,54.0,6.0,6.0,19.0,6.0,19.0,147.0,147.0,19.0,59873.0,2.0,0.0,1096.0,2980.0,402.0,19.0,6.0,19.0,2980.0,19.0,54.0,6.0,19.0,54.0,6.0,54.0,19.0,19.0,6.0,6.0,147.0
-88.57938934854624,30.41122864159404,54.0,2.0,402.0,6.0,2980.0,19.0,147.0,54.0,54.0,147.0,6.0,147.0,6.0,19.0,402.0,54.0,6.0,6.0,19.0,6.0,19.0,147.0,147.0,19.0,59873.0,2.0,0.0,1096.0,2980.0,402.0,19.0,6.0,19.0,2980.0,19.0,54.0,6.0,19.0,54.0,6.0,54.0,19.0,19.0,6.0,6.0,147.0
-88.54921685377657,30.422453250513108,54.0,2.0,402.0,6.0,2980.0,19.0,147.0,54.0,54.0,147.0,6.0,147.0,6.0,19.0,402.0,54.0,6.0,6.0,19.0,6.0,19.0,147.0,147.0,19.0,59873.0,2.0,0.0,1096.0,2980.0,402.0,19.0,6.0,19.0,2980.0,19.0,54.0,6.0,19.0,54.0,6.0,54.0,19.0,19.0,6.0,6.0,147.0
-88.51903481286628,30.433672990252123,54.0,2.0,402.0,6.0,2980.0,19.0,54.0,54.0,54.0,147.0,6.0,147.0,6.0,19.0,402.0,54.0,6.0,6.0,19.0,6.0,19.0,147.0,147.0,19.0,59873.0,2.0,0.0,1096.0,2980.0,402.0,19.0,6.0,19.0,2980.0,19.0,54.0,6.0,19.0,54.0,6.0,54.0,19.0,19.0,6.0,6.0,147.0
-88.48884722406653,30.44488550972346,54.0,2.0,402.0,6.0,2980.0,19.0,147.0,54.0,54.0,147.0,6.0,147.0,6.0,19.0,402.0,54.0,6.0,6.0,19.0,6.0,19.0,147.0,147.0,19.0,59873.0,2.0,0.0,1096.0,2980.0,402.0,19.0,6.0,19.0,2980.0,19.0,54.0,6.0,19.0,54.0,6.0,54.0,19.0,19.0,6.0,6.0,147.0
-88.45866487974483,30.45609594958877,54.0,2.0,402.0,6.0,2980.0,19.0,147.0,54.0,54.0,147.0,6.0,147.0,6.0,19.0,402.0,54.0,6.0,6.0,19.0,6.0,19.0,147.0,147.0,19.0,59873.0,2.0,0.0,1096.0,2980.0,402.0,19.0,6.0,19.0,2980.0,19.0,54.0,6.0,19.0,54.0,6.0,54.0,19.0,19.0,6.0,6.0,147.0
-88.42847493145361,30.467286511143705,54.0,2.0,402.0,6.0,2980.0,19.0,147.0,54.0,54.0,147.0,6.0,147.0,6.0,19.0,402.0,54.0,6.0,6.0,19.0,6.0,19.0,147.0,147.0,19.0,59873.0,2.0,0.0,1096.0,2980.0,402.0,19.0,6.0,19.0,2980.0,19.0,54.0,6.0,19.0,54.0,6.0,54.0,19.0,19.0,6.0,6.0,147.0
-88.3982848499905,30.47847340130056,54.0,2.0,402.0,6.0,2980.0,19.0,147.0,54.0,54.0,147.0,6.0,147.0,6.0,19.0,402.0,54.0,6.0,6.0,19.0,6.0,19.0,147.0,147.0,19.0,59873.0,2.0,0.0,1096.0,2980.0,402.0,19.0,6.0,19.0,2980.0,19.0,54.0,6.0,19.0,54.0,6.0,54.0,19.0,19.0,6.0,6.0,147.0
-88.36808543066306,30.48965459324028,147.0,2.0,1096.0,6.0,402.0,19.0,147.0,147.0,54.0,147.0,19.0,147.0,6.0,19.0,402.0,54.0,6.0,6.0,19.0,6.0,19.0,402.0,402.0,6.0,22025.0,0.0,0.0,1096.0,8102.0,402.0,6.0,6.0,54.0,402.0,19.0,54.0,6.0,19.0,19.0,6.0,54.0,19.0,19.0,6.0,6.0,147.0
-88.33788717567704,30.50083652254148,147.0,2.0,1096.0,6.0,402.0,19.0,147.0,147.0,54.0,147.0,19.0,147.0,6.0,19.0,402.0,54.0,6.0,6.0,19.0,6.0,19.0,402.0,402.0,6.0,22025.0,0.0,0.0,1096.0,8102.0,402.0,6.0,6.0,54.0,402.0,19.0,54.0,6.0,19.0,19.0,6.0,54.0,19.0,19.0,6.0,6.0,147.0
-88.307690240705,30.51199754084065,147.0,2.0,1096.0,6.0,402.0,19.0,147.0,147.0,54.0,147.0,19.0,147.0,6.0,19.0,402.0,54.0,6.0,6.0,19.0,6.0,19.0,402.0,402.0,6.0,22025.0,0.0,0.0,1096.0,8102.0,402.0,6.0,6.0,54.0,402.0,19.0,54.0,6.0,19.0,19.0,6.0,54.0,19.0,19.0,6.0,6.0,147.0
-88.27748397425988,30.5231529600609,147.0,2.0,1096.0,6.0,402.0,19.0,147.0,147.0,54.0,147.0,19.0,147.0,6.0,19.0,402.0,54.0,6.0,6.0,19.0,6.0,19.0,402.0,402.0,6.0,22025.0,0.0,0.0,1096.0,8102.0,402.0,6.0,6.0,54.0,402.0,19.0,54.0,6.0,19.0,19.0,6.0,54.0,19.0,19.0,6.0,6.0,147.0
-88.24728050716519,30.53430039016603,147.0,2.0,1096.0,6.0,402.0,19.0,147.0,147.0,54.0,147.0,19.0,147.0,6.0,19.0,402.0,54.0,6.0,6.0,19.0,6.0,19.0,402.0,402.0,6.0,22025.0,0.0,0.0,1096.0,8102.0,402.0,6.0,6.0,54.0,402.0,19.0,54.0,6.0,19.0,19.0,6.0,54.0,19.0,19.0,6.0,6.0,147.0
-88.21706991950066,30.545450210898515,147.0,2.0,1096.0,6.0,402.0,19.0,147.0,147.0,54.0,147.0,19.0,147.0,6.0,19.0,402.0,54.0,6.0,6.0,19.0,6.0,19.0,402.0,402.0,6.0,22025.0,0.0,0.0,1096.0,8102.0,402.0,6.0,6.0,54.0,402.0,19.0,54.0,6.0,19.0,19.0,6.0,54.0,19.0,19.0,6.0,6.0,147.0
-88.18685627490223,30.556584874351056,147.0,2.0,1096.0,6.0,402.0,19.0,147.0,147.0,54.0,147.0,19.0,147.0,6.0,19.0,402.0,54.0,6.0,6.0,19.0,6.0,19.0,402.0,402.0,6.0,22025.0,0.0,0.0,1096.0,8102.0,402.0,6.0,6.0,54.0,402.0,19.0,54.0,6.0,19.0,19.0,6.0,54.0,19.0,19.0,6.0,6.0,147.0
-88.15664548287188,30.56770859193997,54.0,2.0,402.0,6.0,2980.0,19.0,147.0,54.0,54.0,147.0,6.0,147.0,6.0,19.0,402.0,54.0,6.0,6.0,19.0,6.0,19.0,147.0,147.0,19.0,59873.0,2.0,0.0,1096.0,2980.0,402.0,19.0,6.0,19.0,2980.0,19.0,54.0,6.0,19.0,54.0,6.0,54.0,19.0,19.0,6.0,6.0,147.0
-88.12642509791748,30.578823059519305,54.0,2.0,402.0,6.0,2980.0,19.0,147.0,54.0,54.0,147.0,6.0,147.0,6.0,19.0,402.0,54.0,6.0,6.0,19.0,6.0,19.0,147.0,147.0,19.0,59873.0,2.0,0.0,1096.0,2980.0,402.0,19.0,6.0,19.0,2980.0,19.0,54.0,6.0,19.0,54.0,6.0,54.0,19.0,19.0,6.0,6.0,147.0
-88.09620525420792,30.58993545227402,54.0,2.0,402.0,6.0,2980.0,19.0,147.0,54.0,54.0,147.0,6.0,147.0,6.0,19.0,402.0,54.0,6.0,6.0,19.0,6.0,19.0,147.0,147.0,19.0,59873.0,2.0,0.0,1096.0,2980.0,402.0,19.0,6.0,19.0,2980.0,19.0,54.0,6.0,19.0,54.0,6.0,54.0,19.0,19.0,6.0,6.0,147.0
-88.06598042782518,30.601045080607648,54.0,2.0,402.0,6.0,2980.0,19.0,147.0,54.0,54.0,147.0,6.0,147.0,6.0,19.0,402.0,54.0,6.0,6.0,19.0,6.0,19.0,147.0,147.0,19.0,59873.0,2.0,0.0,1096.0,2980.0,402.0,19.0,6.0,19.0,2980.0,19.0,54.0,6.0,19.0,54.0,6.0,54.0,19.0,19.0,6.0,6.0,147.0
-87.97529612656051,30.634304342335753,54.0,2.0,402.0,6.0,2980.0,19.0,147.0,54.0,54.0,147.0,6.0,147.0,6.0,19.0,402.0,54.0,6.0,6.0,19.0,6.0,19.0,147.0,147.0,19.0,59873.0,2.0,0.0,1096.0,2980.0,402.0,19.0,6.0,19.0,2980.0,19.0,54.0,6.0,19.0,54.0,6.0,54.0,19.0,19.0,6.0,6.0,147.0
-87.94506095717922,30.64538625707492,54.0,2.0,402.0,6.0,2980.0,19.0,147.0,54.0,54.0,147.0,6.0,147.0,6.0,19.0,402.0,54.0,6.0,6.0,19.0,6.0,19.0,147.0,147.0,19.0,59873.0,2.0,0.0,1096.0,2980.0,402.0,19.0,6.0,19.0,2980.0,19.0,54.0,6.0,19.0,54.0,6.0,54.0,19.0,19.0,6.0,6.0,147.0
-87.91482987085219,30.656445319738005,54.0,2.0,402.0,6.0,2980.0,19.0,147.0,54.0,54.0,147.0,6.0,147.0,6.0,19.0,402.0,54.0,6.0,6.0,19.0,6.0,19.0,147.0,147.0,19.0,59873.0,2.0,0.0,1096.0,2980.0,402.0,19.0,6.0,19.0,2980.0,19.0,54.0,6.0,19.0,54.0,6.0,54.0,19.0,19.0,6.0,6.0,147.0
